"","Monitoring_Location_ID","Characteristic_Name","Organization_ID","Activity_ID","Monitoring_Location_Name","Monitoring_Location_State","Monitoring_Location_Latitude","Monitoring_Location_Longitude","Monitoring_Location_Type","Activity_Type","Activity_Start_Date","Project_ID","Activity_Media","Sample_Collection_Method_ID","Sample_Collection_Method_Context","Sample_Collection_Method_Name","Result_Status","CAS_#","Result_Value_Type","Result_Value","Result_Unit","Result_Qualifier_1","Detection_Limit_Type1","Detection_Limit_Value","Detection_Limit_Unit","Analytical_Method_ID","Analytical_Method_Context","Analytical_Method_Name","Laboratory_Name","Subject_Taxonomic_Name","Characteristic_Name_abr","Waterbody","Location_ID","Region","Latitude","Longitude"
"262","WIN0030","perfluorotetradecanoic acid","MDE_EASP","2021FTC_WINT_SW","Route 7","Maryland",39.4431,-76.3156,"River/Stream","Sample-Routine",2021-10-14,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","376-06-7","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFTeDA","Winter's Run","Route 7","Metro","39 26.588","76 18.935"
"263","WIN0030","perfluorononanoic acid","MDE_EASP","2021FTC_WINT_SW","Route 7","Maryland",39.4431,-76.3156,"River/Stream","Sample-Routine",2021-10-14,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-95-1","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFNA","Winter's Run","Route 7","Metro","39 26.588","76 18.935"
"264","WIN0030","perfluorooctanoic acid","MDE_EASP","2021FTC_WINT_SW","Route 7","Maryland",39.4431,-76.3156,"River/Stream","Sample-Routine",2021-10-14,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-67-1","Actual",2.22,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFOA","Winter's Run","Route 7","Metro","39 26.588","76 18.935"
"265","WIN0030","octadecanoic acid, pentatriacontafluoro-","MDE_EASP","2021FTC_WINT_SW","Route 7","Maryland",39.4431,-76.3156,"River/Stream","Sample-Routine",2021-10-14,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","16517-11-6","Actual",0,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFODA","Winter's Run","Route 7","Metro","39 26.588","76 18.935"
"266","WIN0030","perfluorobutanesulfonic acid","MDE_EASP","2021FTC_WINT_SW","Route 7","Maryland",39.4431,-76.3156,"River/Stream","Sample-Routine",2021-10-14,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-73-5","Actual",3.81,"ng/l",NA,"Method Detection Level",0.239,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFBS","Winter's Run","Route 7","Metro","39 26.588","76 18.935"
"267","XBG8317","perfluorobutanesulfonic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-73-5","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFBS","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"268","XBG8317","perfluorodecanoic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFDA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"269","XBG8317","perfluorononanoic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-95-1","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFNA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"270","XBG8317","perfluorotetradecanoic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","376-06-7","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFTeDA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"271","XBG8317","n-methylperfluoro-1-octanesulfonamide","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","31506-32-8","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","NMeFOSA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"272","XBG8317","perfluorooctane sulfonic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","1763-23-1","Actual",2.39,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFOS","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"273","XBG8317","perfluorooctanoic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-67-1","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFOA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"274","XBG8317","octadecanoic acid, pentatriacontafluoro-","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","16517-11-6","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFODA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"275","XBG8317","perfluorohexanesulfonic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","355-46-4","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFHxS","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"276","XBG8317","perfluorotridecanoic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","72629-94-8","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFTrDA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"277","XBG8317","n-ethyl-n-(2-hydroxyethyl)perfluorooctanesulfonamide","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","1691-99-2","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","EtFOSA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"278","XBG8317","perfluoroheptanoic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-85-9","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFHpA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"279","XBG8317","perfluorohexanoic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","307-24-4","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFHxA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"280","XBG8317","perfluoroundecanoic acid","MDE_EASP","2021FTC_PNOP_SW","Lower Bay","Maryland",38.1384,-76.3064,"Estuary","Sample-Routine",2021-10-13,"FTSAMPLECOL2021","Water","MBL-001","MDE_EASP","Water Sampler","Final","2058-94-8","Actual",0,"ng/l",NA,"Method Detection Level",0.231,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","Alpha Analytical","water","PFUnA","Chesapeake Bay","Point No Point","Harbors and Bay","38 08.295","76 18.406"
"281","XCF9520","1-octanesulfonic acid, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","27619-97-2","Actual",1.93,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","6:2 FTSA","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"282","XCF9520","perfluorooctane sulfonic acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","1763-23-1","Actual",0,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOS","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"283","XCF9520","perfluorohexanesulfonic acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","355-46-4","Actual",0.86,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHxS","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"284","XCF9520","perfluorodecanoic acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",1.19,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFDA","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"285","XCF9520","perfluorobutanesulfonic acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-73-5","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFBS","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"286","XCF9520","perfluorohexanoic acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","307-24-4","Actual",18.6,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHxA","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"287","XCF9520","perfluorononanoic acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-95-1","Actual",2.48,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFNA","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"288","XCF9520","1-heptanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-92-8","Actual",1.13,"ng/l",NA,"Method Detection Level",1.93,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHps","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"289","XCF9520","heptafluorobutyric acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-22-4","Actual",0,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFBA","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"290","XCF9520","fluorotelomer sulfonate 4:2","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","757124-72-4","Actual",0.987,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","4:2 FTSA","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"291","XCF9520","perfluorovaleric acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-90-3","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeA","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"292","XCF9520","perfluoroheptanoic acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-85-9","Actual",2.24,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHpA","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"293","XCF9520","perfluorooctanoic acid","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-67-1","Actual",2.09,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOA","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"294","XCF9520","1-pentanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-","MDE_EASP","2022FTC_SOLO_SW1","500 yds d/s of Rt.4 Bridge Solomon's","Maryland",38.3245,-76.4674,"River/Stream","Sample-Routine",2022-10-12,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-91-4","Actual",0,"ng/l",NA,"Method Detection Level",0.371,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeS","Patuxent River","500 yds d/s of Rt.4 Bridge, Solomon's","Western Bay","38 19.467","76 28.044"
"295","XDA1177","perfluorooctanoic acid","MDE_EASP","2022FTC_MDTP_SW1","Maryland Point","Maryland",38.3524,-77.2054,"River/Stream","Sample-Routine",2022-09-20,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-67-1","Actual",6.26,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOA","Potomac River","Maryland Point","Western Bay","38 21.144","77 12.323"
"296","XDA1177","fluorotelomer sulfonate 4:2","MDE_EASP","2022FTC_MDTP_SW1","Maryland Point","Maryland",38.3524,-77.2054,"River/Stream","Sample-Routine",2022-09-20,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","757124-72-4","Actual",2.35,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","4:2 FTSA","Potomac River","Maryland Point","Western Bay","38 21.144","77 12.323"
"297","XDA1177","perfluorodecanoic acid","MDE_EASP","2022FTC_MDTP_SW1","Maryland Point","Maryland",38.3524,-77.2054,"River/Stream","Sample-Routine",2022-09-20,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",2.1,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFDA","Potomac River","Maryland Point","Western Bay","38 21.144","77 12.323"
"298","XDA1177","perfluorobutanesulfonic acid","MDE_EASP","2022FTC_MDTP_SW1","Maryland Point","Maryland",38.3524,-77.2054,"River/Stream","Sample-Routine",2022-09-20,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-73-5","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFBS","Potomac River","Maryland Point","Western Bay","38 21.144","77 12.323"
"299","XDA1177","perfluorovaleric acid","MDE_EASP","2022FTC_MDTP_SW1","Maryland Point","Maryland",38.3524,-77.2054,"River/Stream","Sample-Routine",2022-09-20,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-90-3","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeA","Potomac River","Maryland Point","Western Bay","38 21.144","77 12.323"
"300","XDA1177","1-heptanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-","MDE_EASP","2022FTC_MDTP_SW1","Maryland Point","Maryland",38.3524,-77.2054,"River/Stream","Sample-Routine",2022-09-20,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-92-8","Actual",2.29,"ng/l",NA,"Method Detection Level",1.93,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHps","Potomac River","Maryland Point","Western Bay","38 21.144","77 12.323"
"301","XDA1177","perfluoroheptanoic acid","MDE_EASP","2022FTC_MDTP_SW1","Maryland Point","Maryland",38.3524,-77.2054,"River/Stream","Sample-Routine",2022-09-20,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-85-9","Actual",5.94,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHpA","Potomac River","Maryland Point","Western Bay","38 21.144","77 12.323"
"302","XDA1177","1-pentanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-","MDE_EASP","2022FTC_MDTP_SW1","Maryland Point","Maryland",38.3524,-77.2054,"River/Stream","Sample-Routine",2022-09-20,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-91-4","Actual",0,"ng/l",NA,"Method Detection Level",0.371,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeS","Potomac River","Maryland Point","Western Bay","38 21.144","77 12.323"
